main_category,category,sku,item_name,usd_price,upc,item_weight,item_length,item_width,item_height,part_number,manufacturer,brand_name,part_number,product_description
Parts,Water Features,590024,LAMINAR DECK HSG NO LID ,140.65,7.88E+11,8,N/A,N/A,N/A,590024,Pentair,Pentair,590024,LAMINAR DECK HSG NO LID 
Parts,Filters,59002400,GRD ASY FULL 48SQFT CVRD ,12.4,7.88E+11,2.25,2.7,1.6,1.6,59002400,Pentair,Pentair,59002400,GRD ASY FULL 48SQFT CVRD 
Parts,Water Features,590025,LAMINAR COVER BLK ,77.34,7.88E+11,5,N/A,N/A,N/A,590025,Pentair,Pentair,590025,LAMINAR COVER BLK 
Parts,Filters,59002500,ELEM ASY COMPLETE 48 VGF ,206.25,7.88E+11,25.5,22,21.75,26.25,59002500,Pentair,Pentair,59002500,ELEM ASY COMPLETE 48 VGF 
Parts,Water Features,590026,LAMINAR COVER GRY ,77.34,7.88E+11,5,N/A,N/A,N/A,590026,Pentair,Pentair,590026,LAMINAR COVER GRY 
Parts,Water Features,590027,LAMINAR COVER TAN ,77.34,7.88E+11,5,N/A,N/A,N/A,590027,Pentair,Pentair,590027,LAMINAR COVER TAN 
Parts,Filters,59002700,"ROD TIE 1/4X34"" VGF 60 ",15.4,7.88E+11,0.34,N/A,N/A,N/A,59002700,Pentair,Pentair,59002700,"ROD TIE 1/4X34"" VGF 60 "
Parts,Water Features,590028,LAMINAR SCREEN KIT ,42.16,7.88E+11,1,N/A,N/A,N/A,590028,Pentair,Pentair,590028,LAMINAR SCREEN KIT 
Parts,Water Features,590029,LAMINAR UNION NUT KIT ,49.2,7.88E+11,1,N/A,N/A,N/A,590029,Pentair,Pentair,590029,LAMINAR UNION NUT KIT 
Parts,Filters,59002900,GRD ASY PART 60SQFT CVRD ,15.9,7.88E+11,1.94,18,17.5,35,59002900,Pentair,Pentair,59002900,GRD ASY PART 60SQFT CVRD 
Parts,Water Features,590030,LAMINAR BRKT KIT ,77.34,7.88E+11,1,N/A,N/A,N/A,590030,Pentair,Pentair,590030,LAMINAR BRKT KIT 
Parts,Filters,59003000,GRD ASY FULL 60SQFT CVRD ,15.51,7.88E+11,2.62,31.25,11.5,6,59003000,Pentair,Pentair,59003000,GRD ASY FULL 60SQFT CVRD 
Parts,Water Features,590031,LAMINAR HARDWARE KIT ,94.92,7.88E+11,1,N/A,N/A,N/A,590031,Pentair,Pentair,590031,LAMINAR HARDWARE KIT 
Parts,Filters,59003100,ELEM ASY COMPLETE 60 VGF ,224.97,7.88E+11,36,N/A,N/A,N/A,59003100,Pentair,Pentair,59003100,ELEM ASY COMPLETE 60 VGF 
Parts,Water Features,590032,LAMINAR ORIFICE KIT ,70.31,7.88E+11,1,N/A,N/A,N/A,590032,Pentair,Pentair,590032,LAMINAR ORIFICE KIT 
Parts,Filters,59003300,"TIE ROD 1/4X40"" VGF 72 ",17.34,7.88E+11,0.01,N/A,N/A,N/A,59003300,Pentair,Pentair,59003300,"TIE ROD 1/4X40"" VGF 72 "
Parts,Water Features,590035,FILTER ELBW 90DEG LAMINR ,3.76,7.88E+11,0.346,6.7,5.5,3.4,590035,Pentair,Pentair,590035,FILTER ELBW 90DEG LAMINR 
Parts,Filters,59003500,GRID ASY PART 72SQFT CVRD,20.62,7.88E+11,2.3,N/A,N/A,N/A,59003500,Pentair,Pentair,59003500,GRID ASY PART 72SQFT CVRD
Parts,Filters,59003600,GRID ASY FULL 72SQFT CVRD,19.87,7.88E+11,3.5,N/A,N/A,N/A,59003600,Pentair,Pentair,59003600,GRID ASY FULL 72SQFT CVRD
Parts,Filters,59003700,ELEM ASY COMPLETE 72 VGF ,300,7.88E+11,38,17,17,43,59003700,Pentair,Pentair,59003700,ELEM ASY COMPLETE 72 VGF 
Parts,Maintenance,59005200,GRID ASSY SM 44 GPM ,12.57,7.88E+11,0.7,20.27,16.14,16.34,59005200,Pentair,Pentair,59005200,GRID ASSY SM 44 GPM 
Parts,Maintenance,59005300,GRID ASSY SM 66 GPM ,12.57,7.88E+11,1.04,15,20,15,59005300,Pentair,Pentair,59005300,GRID ASSY SM 66 GPM 
Parts,Maintenance,59005400,GRID ASSY SM 88 GPM ,17.13,7.88E+11,1.4,20.27,16.14,16.34,59005400,Pentair,Pentair,59005400,GRID ASSY SM 88 GPM 
Parts,Filters,59005800,GRID PACK ASSY 44 GPM ,111.32,7.88E+11,10,14,14,26.5,59005800,Pentair,Pentair,59005800,GRID PACK ASSY 44 GPM 
Parts,Filters,59005900,GRID PACK ASSY 66 GPM ,134.57,7.88E+11,0.01,N/A,N/A,N/A,59005900,Pentair,Pentair,59005900,GRID PACK ASSY 66 GPM 
Parts,Filters,59006000,GRID PACK ASSY 88 GPM ,117.84,7.88E+11,14.5,14.25,14.25,41.75,59006000,Pentair,Pentair,59006000,GRID PACK ASSY 88 GPM 
Parts,Maintenance,59009600,GRID ASSY LG 44 GPM ,12.57,7.88E+11,0.85,19.5,18.5,18.5,59009600,Pentair,Pentair,59009600,GRID ASSY LG 44 GPM 
Parts,Maintenance,59009700,GRID ASSY LG 66 GPM ,12.57,7.88E+11,1.7,15,20,15,59009700,Pentair,Pentair,59009700,GRID ASSY LG 66 GPM 
Parts,Maintenance,59009800,GRID ASSY LG 88 GPM ,17.13,7.88E+11,1.74,19,15,33,59009800,Pentair,Pentair,59009800,GRID ASSY LG 88 GPM 
Parts,Filters,59011100,"AIR BLEED INTRN ASSY,FLT TITAN",15.39,7.88E+11,0.06,7.25,1,1,59011100,Pentair,Pentair,59011100,"AIR BLEED INTRN ASSY,FLT TITAN"
Parts,Filters,59011300,AIR BLEED TUBE 66 GPM 27@,14.66,7.88E+11,0.01,N/A,N/A,N/A,59011300,Pentair,Pentair,59011300,AIR BLEED TUBE 66 GPM 27@
Parts,Filters,59011400,AIR BLEED TUBE 88 GPM 35@,4.61,7.88E+11,0.01,N/A,N/A,N/A,59011400,Pentair,Pentair,59011400,AIR BLEED TUBE 88 GPM 35@
Parts,Filters,59011600,AIRBLD SOCK VGF ,4.21,7.88E+11,0.01,N/A,N/A,N/A,59011600,Pentair,Pentair,59011600,AIRBLD SOCK VGF 
Parts,Filters,59011700,CLMP AIRBLD VGF ,2.31,7.88E+11,0.01,N/A,N/A,N/A,59011700,Pentair,Pentair,59011700,CLMP AIRBLD VGF 
Parts,Filters,59012100,AIR BLEED ASSY VGF FLT ,6.91,7.88E+11,0.01,N/A,N/A,N/A,59012100,Pentair,Pentair,59012100,AIR BLEED ASSY VGF FLT 
Parts,Filters,59012500,MANF VGF W/O AIR BLD ,47.63,7.88E+11,0.01,N/A,N/A,N/A,59012500,Pentair,Pentair,59012500,MANF VGF W/O AIR BLD 
Parts,Filters,59016200,AIR BLEED SUB-ASSY ,4.72,7.88E+11,0.01,1.5,1,0.25,59016200,Pentair,Pentair,59016200,AIR BLEED SUB-ASSY 
Parts,Filters,59019500,"TIE ROD 1/4""X18""VGF 44 GPM",13.84,7.88E+11,N/A,N/A,N/A,N/A,59019500,Pentair,Pentair,59019500,"TIE ROD 1/4""X18""VGF 44 GPM"
Parts,Filters,59019502,"TIE ROD 1/4""X36"" 88 GPM ",14.4,7.88E+11,N/A,N/A,N/A,N/A,59019502,Pentair,Pentair,59019502,"TIE ROD 1/4""X36"" 88 GPM "
Parts,Filters,59019800,INLET FTG ASSY 25SF A/G ,30.23,7.88E+11,0.01,N/A,N/A,N/A,59019800,Pentair,Pentair,59019800,INLET FTG ASSY 25SF A/G 
Parts,Filters,59021000,"O-RING, .320 X 18.76 50 SH NEO",20.65,7.88E+11,0.01,12,10,12,59021000,Pentair,Pentair,59021000,"O-RING, .320 X 18.76 50 SH NEO"
Parts,Filters,59021700,"LID ASSY, FLT CART RPM 360SF",96.01,7.88E+11,15,22,22,14,59021700,Pentair,Pentair,59021700,"LID ASSY, FLT CART RPM 360SF"
Parts,Filters,59021800,LID ASY FLT CART RPM 500SF,121.09,7.88E+11,N/A,N/A,N/A,N/A,59021800,Pentair,Pentair,59021800,LID ASY FLT CART RPM 500SF
Parts,Filters,59022500,MANF/TIE ROD ASSM 44 GPM WARRIOR,26.01,7.88E+11,0.01,N/A,N/A,N/A,59022500,Pentair,Pentair,59022500,MANF/TIE ROD ASSM 44 GPM WARRIOR
Parts,Filters,59022501,MANF/TIE ROD ASSM 66 GPM WARRIOR,59.47,7.88E+11,0.01,N/A,N/A,N/A,59022501,Pentair,Pentair,59022501,MANF/TIE ROD ASSM 66 GPM WARRIOR
Parts,Filters,59022502,MANF TIE ROD ASY 88GPM WARRIOR,30.25,7.88E+11,0.01,N/A,N/A,N/A,59022502,Pentair,Pentair,59022502,MANF TIE ROD ASY 88GPM WARRIOR
Parts,Filters,59023000,TOP GRID SPRT DE FLT ,15.14,7.88E+11,0.01,N/A,N/A,N/A,59023000,Pentair,Pentair,59023000,TOP GRID SPRT DE FLT 
Parts,Filters,59023300,ELEM ASY COMP 60 VGF RPM ,168.59,7.88E+11,30,18,17.5,34.5,59023300,Pentair,Pentair,59023300,ELEM ASY COMP 60 VGF RPM 
Parts,Filters,59023400,ELEM ASY COMPLT 48 VGF RPM,159.19,7.88E+11,24.42,17.75,18,29.5,59023400,Pentair,Pentair,59023400,ELEM ASY COMPLT 48 VGF RPM
Parts,Filters,59023500,ELEM ASY COMPL 36VGF RPM ,140.48,7.88E+11,21,18.5,18,25,59023500,Pentair,Pentair,59023500,ELEM ASY COMPL 36VGF RPM 
Parts,Filters,59023700,MANIFOLD TOP W/ABLD TITAN RPM,53.18,7.88E+11,1.92,16,15,7.75,59023700,Pentair,Pentair,59023700,MANIFOLD TOP W/ABLD TITAN RPM
Parts,Filters,59023800,ELEMENT ASSY COMP 24 VGF ,157.57,7.88E+11,16.55,18,18,25,59023800,Pentair,Pentair,59023800,ELEMENT ASSY COMP 24 VGF 
Parts,Filters,59025600,LID ASSY FLT 66GPM ,64.75,7.88E+11,N/A,N/A,N/A,N/A,59025600,Pentair,Pentair,59025600,LID ASSY FLT 66GPM 
Parts,Automation,5902818,"BUZZER, PIEZO 11D3240",20.49,7.88E+11,0.01,N/A,N/A,N/A,5902818,Pentair,Pentair,5902818,"BUZZER, PIEZO 11D3240"
Parts,Filters,59052900,LOCK RING ASY ,35.25,7.88E+11,1.68,16.75,15.5,3.25,59052900,Pentair,Pentair,59052900,LOCK RING ASY 
Parts,Filters,59053000,LID ASS'Y 50/100 SQ FT FLT,36.84,7.88E+11,0.01,N/A,N/A,N/A,59053000,Pentair,Pentair,59053000,LID ASS'Y 50/100 SQ FT FLT
Parts,Filters,59053001Z,LID SM PXC RPLCMNT ,57.44,7.88E+11,0.05,45,15,7,59053001Z,Pentair,Pentair,59053001Z,LID SM PXC RPLCMNT 
Parts,Filters,59053200,FILTER LID ASSY 44/88 GPM,55.65,7.88E+11,0.01,N/A,N/A,N/A,59053200,Pentair,Pentair,59053200,FILTER LID ASSY 44/88 GPM
Parts,Filters,59053500,CENTER CORE 50 SQ.FT. ,41.78,7.88E+11,20.26,17.75,17.75,24.5,59053500,Pentair,Pentair,59053500,CENTER CORE 50 SQ.FT. 
Parts,Filters,59053600,CENTER CORE 75 SQ.FT. ,42.11,7.88E+11,4.6,14,14,26.5,59053600,Pentair,Pentair,59053600,CENTER CORE 75 SQ.FT. 
Parts,Filters,59053700,CENTER CORE 100 SQ.FT. ,49.09,7.88E+11,5.86,24.5,38.5,19,59053700,Pentair,Pentair,59053700,CENTER CORE 100 SQ.FT. 
Parts,Filters,59053800,CENTER CORE 150 & 200 SQ.FT.,75.23,7.88E+11,13,14,14,41.5,59053800,Pentair,Pentair,59053800,CENTER CORE 150 & 200 SQ.FT.
Parts,Filters,59055200,BOTTOM 150/200 SQ FT PREDATOR,132.76,7.88E+11,13.8,24.5,38.5,19,59055200,Pentair,Pentair,59055200,BOTTOM 150/200 SQ FT PREDATOR
Parts,Filters,59055300,"LID ASSY, FLT DE RPM 36 SF",100.2,7.88E+11,15,N/A,N/A,N/A,59055300,Pentair,Pentair,59055300,"LID ASSY, FLT DE RPM 36 SF"
Parts,Filters,59055400,"LID ASSY, BLK 48S FLT DE RPM",125.24,7.88E+11,0.01,N/A,N/A,N/A,59055400,Pentair,Pentair,59055400,"LID ASSY, BLK 48S FLT DE RPM"
Parts,Filters,59055500,LID ASY FLT DE RPM 60SF ,146.07,7.88E+11,0.01,N/A,N/A,N/A,59055500,Pentair,Pentair,59055500,LID ASY FLT DE RPM 60SF 
Parts,Filters,59055700,BTM 100 SQ FT PREDATOR ,145.51,7.88E+11,0.01,24.5,38.5,19,59055700,Pentair,Pentair,59055700,BTM 100 SQ FT PREDATOR 
Parts,Heaters,59-072,Inspection Cover Assy ,178.79,7.88E+11,N/A,N/A,N/A,N/A,59-072,Pentair,Pentair,59-072,Inspection Cover Assy 
Parts,Heaters,59-090,Burner Door Assy ,244.24,7.88E+11,N/A,N/A,N/A,N/A,59-090,Pentair,Pentair,59-090,Burner Door Assy 
Parts,Heaters,59-136,Flue Cover Assy ,115.49,7.88E+11,N/A,N/A,N/A,N/A,59-136,Pentair,Pentair,59-136,Flue Cover Assy 
Parts,Heaters,59-144,Refractory Set (target w ,118.39,7.88E+11,N/A,N/A,N/A,N/A,59-144,Pentair,Pentair,59-144,Refractory Set (target w 
Parts,Heaters,5C1020,BASE ASY 500 ,210.02,7.88E+11,N/A,N/A,N/A,N/A,5C1020,Pentair,Pentair,5C1020,BASE ASY 500 
Parts,Heaters,5C2001,"Chamber, Top ",82.88,7.88E+11,N/A,N/A,N/A,N/A,5C2001,Pentair,Pentair,5C2001,"Chamber, Top "
Parts,Heaters,5C2002,"Chamber, Side, Top ",18.36,7.88E+11,N/A,N/A,N/A,N/A,5C2002,Pentair,Pentair,5C2002,"Chamber, Side, Top "
Parts,Heaters,5C2003,"Chamber, Front Panel, in ",60.79,7.88E+11,N/A,N/A,N/A,N/A,5C2003,Pentair,Pentair,5C2003,"Chamber, Front Panel, in "
Parts,Heaters,5C2004,"Cover, Comb. Air Chamber ",41.78,7.88E+11,N/A,N/A,N/A,N/A,5C2004,Pentair,Pentair,5C2004,"Cover, Comb. Air Chamber "
Parts,Heaters,5C2005,"Door, Comb. Air Chamber ",16.65,7.88E+11,N/A,N/A,N/A,N/A,5C2005,Pentair,Pentair,5C2005,"Door, Comb. Air Chamber "
Parts,Heaters,5C2006,"Chamber, Rear Panel ",43.96,7.88E+11,N/A,N/A,N/A,N/A,5C2006,Pentair,Pentair,5C2006,"Chamber, Rear Panel "
Parts,Heaters,5C2007,Exhaust Plenum ,57.44,7.88E+11,N/A,N/A,N/A,N/A,5C2007,Pentair,Pentair,5C2007,Exhaust Plenum 
Parts,Heaters,5C2008,REFRACTORY TILE RETAINER CLIP,0.74,7.88E+11,N/A,N/A,N/A,N/A,5C2008,Pentair,Pentair,5C2008,REFRACTORY TILE RETAINER CLIP
Parts,Heaters,5C2009,"Bracket, Front ",8.58,7.88E+11,N/A,N/A,N/A,N/A,5C2009,Pentair,Pentair,5C2009,"Bracket, Front "
Parts,Heaters,5C2015,PNL LFT FRNT CC ,34.88,,N/A,N/A,N/A,N/A,5C2015,Pentair,Pentair,5C2015,PNL LFT FRNT CC 
Parts,Heaters,5C2016,PNL RT FRNT CC ,34.88,,N/A,N/A,N/A,N/A,5C2016,Pentair,Pentair,5C2016,PNL RT FRNT CC 
Parts,Heaters,5C2200,"Chamber Assy, Right, Bot ",96.85,7.88E+11,N/A,N/A,N/A,N/A,5C2200,Pentair,Pentair,5C2200,"Chamber Assy, Right, Bot "
Parts,Heaters,5C2602,"Chamber Assy, Left, Bott ",96.85,7.88E+11,N/A,N/A,N/A,N/A,5C2602,Pentair,Pentair,5C2602,"Chamber Assy, Left, Bott "
Parts,Heaters,5C3002,PLATE CVR FLT 500-1000 ,5.61,7.88E+11,N/A,N/A,N/A,N/A,5C3002,Pentair,Pentair,5C3002,PLATE CVR FLT 500-1000 
Parts,Heaters,5C3004,COVER SOLID VNT PLT 500 ,9.13,7.88E+11,N/A,N/A,N/A,N/A,5C3004,Pentair,Pentair,5C3004,COVER SOLID VNT PLT 500 
Parts,Heaters,5C3021,PANEL JKT TP 500 ,151.5,7.88E+11,N/A,N/A,N/A,N/A,5C3021,Pentair,Pentair,5C3021,PANEL JKT TP 500 
Parts,Heaters,5C3025,PNL LOWER JACKET INSIDE ,40.13,,N/A,N/A,N/A,N/A,5C3025,Pentair,Pentair,5C3025,PNL LOWER JACKET INSIDE 
Parts,Heaters,5C3100,COLLAR VNT PLT 6 500 ,89.8,7.88E+11,N/A,N/A,N/A,N/A,5C3100,Pentair,Pentair,5C3100,COLLAR VNT PLT 6 500 
Parts,Heaters,5C3220,PANEL JKT REAR 500 ,105.62,7.88E+11,N/A,N/A,N/A,N/A,5C3220,Pentair,Pentair,5C3220,PANEL JKT REAR 500 
Parts,Heaters,5C3304,PLATE GAS PIPE SEAL 500 ,2.14,7.88E+11,N/A,N/A,N/A,N/A,5C3304,Pentair,Pentair,5C3304,PLATE GAS PIPE SEAL 500 
Parts,Heaters,5C3320,PANEL JKT FRNT 500 ,108.74,7.88E+11,N/A,N/A,N/A,N/A,5C3320,Pentair,Pentair,5C3320,PANEL JKT FRNT 500 
Parts,Heaters,5C3420,PANEL JKT SIDE LFT 500-2000,108.9,7.88E+11,N/A,N/A,N/A,N/A,5C3420,Pentair,Pentair,5C3420,PANEL JKT SIDE LFT 500-2000
Parts,Heaters,5C3502,PLATE CVR WRG 500-2000 ,4.9,7.88E+11,N/A,N/A,N/A,N/A,5C3502,Pentair,Pentair,5C3502,PLATE CVR WRG 500-2000 
Parts,Heaters,5C3520,PANEL JKT SIDE RT 500-2000,93.18,7.88E+11,N/A,N/A,N/A,N/A,5C3520,Pentair,Pentair,5C3520,PANEL JKT SIDE RT 500-2000
Parts,Heaters,5C3525,PNL RIGHT JACKET SIDE ,126.64,,N/A,N/A,N/A,N/A,5C3525,Pentair,Pentair,5C3525,PNL RIGHT JACKET SIDE 
Parts,Heaters,5C4000,"Tube Assy, Heat Exchange ",1345.62,7.88E+11,N/A,N/A,N/A,N/A,5C4000,Pentair,Pentair,5C4000,"Tube Assy, Heat Exchange "
Parts,Heaters,5C4005,STRAP BAFFLE HEATEX SS 430 20GA,0.93,7.88E+11,N/A,N/A,N/A,N/A,5C4005,Pentair,Pentair,5C4005,STRAP BAFFLE HEATEX SS 430 20GA
Parts,Heaters,5C5300,WELDMENT BLWR MOUNT 500-2000,67.16,7.88E+11,N/A,N/A,N/A,N/A,5C5300,Pentair,Pentair,5C5300,WELDMENT BLWR MOUNT 500-2000
Parts,Heaters,5C6023,SWITCH PRESSURE LOW GAS ,191.07,7.88E+11,N/A,N/A,N/A,N/A,5C6023,Pentair,Pentair,5C6023,SWITCH PRESSURE LOW GAS 
Parts,Heaters,5C6024,SWITCH PRESSURE HIGH GAS ,200.28,7.88E+11,N/A,N/A,N/A,N/A,5C6024,Pentair,Pentair,5C6024,SWITCH PRESSURE HIGH GAS 
Parts,Heaters,5C6025,TEST LEAK ASY ,29.43,7.88E+11,N/A,N/A,N/A,N/A,5C6025,Pentair,Pentair,5C6025,TEST LEAK ASY 
Parts,Heaters,5C6100,MANF GAS SUPPLY TP WELDMENT PIPE 500,179.19,7.88E+11,N/A,N/A,N/A,N/A,5C6100,Pentair,Pentair,5C6100,MANF GAS SUPPLY TP WELDMENT PIPE 500
Parts,Heaters,5C6200,MNFLD RT SIDE VLV 3PORT ASY,300.3,,N/A,N/A,N/A,N/A,5C6200,Pentair,Pentair,5C6200,MNFLD RT SIDE VLV 3PORT ASY
Parts,Heaters,5C6300,MNFLD LFT SIDE VLV 3PORT ASY,300.3,,N/A,N/A,N/A,N/A,5C6300,Pentair,Pentair,5C6300,MNFLD LFT SIDE VLV 3PORT ASY
Parts,Heaters,5C7001,BRKT PRESS SWITCH MNTG ,4.83,,N/A,N/A,N/A,N/A,5C7001,Pentair,Pentair,5C7001,BRKT PRESS SWITCH MNTG 
Parts,Heaters,5C7103,BRACKET CNTRL PANEL MNTG 500-2000,41.5,7.88E+11,N/A,N/A,N/A,N/A,5C7103,Pentair,Pentair,5C7103,BRACKET CNTRL PANEL MNTG 500-2000
Parts,Heaters,5C7200,WELDMENT CNTRL PANEL 500-2000,89.14,7.88E+11,N/A,N/A,N/A,N/A,5C7200,Pentair,Pentair,5C7200,WELDMENT CNTRL PANEL 500-2000
Parts,Lights,600052,KIT BULB 12V 100W AQLMN ,46.55,7.88E+11,2,N/A,N/A,N/A,600052,Pentair,Pentair,600052,KIT BULB 12V 100W AQLMN 
Parts,Lights,600053,KIT BULB 120V 250W AQLMN ,46.55,7.88E+11,0.01,N/A,N/A,N/A,600053,Pentair,Pentair,600053,KIT BULB 120V 250W AQLMN 
Parts,Lights,600055,KIT LENS SUNBRTII ,37.71,7.88E+11,2,N/A,N/A,N/A,600055,Pentair,Pentair,600055,KIT LENS SUNBRTII 
Parts,Lights,600056,KIT LENS SUNGLWII ,37.71,7.88E+11,N/A,N/A,N/A,N/A,600056,Pentair,Pentair,600056,KIT LENS SUNGLWII 
Parts,Lights,600076,KIT RPLCMNT LT ENG LED POOL,419.52,7.88E+11,2,10,10,4,600076,Pentair,Pentair,600076,KIT RPLCMNT LT ENG LED POOL
Parts,Lights,600095,KIT RPLCMNT LED FACERNG WR CLAMP/GSKT POOL,38.83,7.88E+11,0.01,N/A,N/A,N/A,600095,Pentair,Pentair,600095,KIT RPLCMNT LED FACERNG WR CLAMP/GSKT POOL
Parts,Lights,600138,KIT BULB 120V 250W AQIII NEW GENERATION,45.1,7.88E+11,1,7,7,3,600138,Pentair,Pentair,600138,KIT BULB 120V 250W AQIII NEW GENERATION
Parts,Lights,600139,KIT BULB 12V100W AQLMIII NEW GENERATION,45.1,7.88E+11,1,7,7,3,600139,Pentair,Pentair,600139,KIT BULB 12V100W AQLMIII NEW GENERATION
Parts,Lights,600140,KIT LENS COVER AQLMNIII ,34.77,7.88E+11,1,N/A,N/A,N/A,600140,Pentair,Pentair,600140,KIT LENS COVER AQLMNIII 
Parts,Lights,600222,KIT AMRLT GSKT 25MSTRPK ,128.88,7.88E+11,6.05,1,1,0.83,600222,Pentair,Pentair,600222,KIT AMRLT GSKT 25MSTRPK 
Parts,Lights,600223,KIT AMRLT GSKT 100MSTRPK ,515.49,7.88E+11,24.3,1.33,1.33,1.33,600223,Pentair,Pentair,600223,KIT AMRLT GSKT 100MSTRPK 
Parts,Lights,60028300,SEALANT ELEC 2135 SCTCS ,55.64,7.88E+11,N/A,8,5,2,60028300,Pentair,Pentair,60028300,SEALANT ELEC 2135 SCTCS 
Parts,Automation,6010102,SWTCH TGL 2POS SP2T 2POSN WPROOF,16.4,7.88E+11,0.01,N/A,N/A,N/A,6010102,Pentair,Pentair,6010102,SWTCH TGL 2POS SP2T 2POSN WPROOF
Parts,Automation,6010103,SWTCH TGL 3POS SP2T 3POSN WPROOF,16.4,7.88E+11,0.01,N/A,N/A,N/A,6010103,Pentair,Pentair,6010103,SWTCH TGL 3POS SP2T 3POSN WPROOF
Parts,Valves,6020006,ORNG 112 BUNA70 0.103 0.467,0.02,7.88E+11,0.01,N/A,N/A,N/A,6020006,Pentair,Pentair,6020006,ORNG 112 BUNA70 0.103 0.467
Parts,Pumps,6020018,ORNG 226 BUNA 70 0.139 1.984,0.12,7.88E+11,0.01,N/A,N/A,N/A,6020018,Pentair,Pentair,6020018,ORNG 226 BUNA 70 0.139 1.984
Parts,Lights,602097,KIT GSKT CLAMP RPLCMNT AMERBRT,15.83,7.88E+11,2.5,10,10,4,602097,Pentair,Pentair,602097,KIT GSKT CLAMP RPLCMNT AMERBRT
Parts,Automation,6100152,SWTCH MIC CVA24 SPDT NC ,6.15,7.88E+11,0.01,N/A,N/A,N/A,6100152,Pentair,Pentair,6100152,SWTCH MIC CVA24 SPDT NC 
Parts,Heaters,61-002,Boiler Body ,2336.44,7.88E+11,N/A,N/A,N/A,N/A,61-002,Pentair,Pentair,61-002,Boiler Body 
Parts,Heaters,61-072,Inspection Cover Assy ,200.49,7.88E+11,N/A,N/A,N/A,N/A,61-072,Pentair,Pentair,61-072,Inspection Cover Assy 
Parts,Heaters,61-090,Burner Door Assy ,275.49,7.88E+11,N/A,N/A,N/A,N/A,61-090,Pentair,Pentair,61-090,Burner Door Assy 
Parts,Heaters,61-144,Refractory Set (target w ,144.73,7.88E+11,N/A,N/A,N/A,N/A,61-144,Pentair,Pentair,61-144,Refractory Set (target w 
Parts,Lights,614516,GSKT LENS HATTERAS ,11.45,7.88E+11,0.01,N/A,N/A,N/A,614516,Pentair,Pentair,614516,GSKT LENS HATTERAS 
Parts,Lights,619312,NUT #8-32 HEX ,0.12,7.88E+11,0.01,7,6,1,619312,Pentair,Pentair,619312,NUT #8-32 HEX 
Parts,Lights,619313,"SCR MACH #10-24x2"" PHIL OVAL",0.74,7.88E+11,0.01,1.25,0.37,0.37,619313,Pentair,Pentair,619313,"SCR MACH #10-24x2"" PHIL OVAL"
Parts,Lights,619355,SCR PILOT SS SUBASY ,0.82,7.88E+11,0.01,4,3,N/A,619355,Pentair,Pentair,619355,SCR PILOT SS SUBASY 
Parts,Lights,619385,LENS STANDARD SAm ,21.71,7.88E+11,7,9,9,9,619385,Pentair,Pentair,619385,LENS STANDARD SAm 
Parts,Lights,619395,MOTOR PWB CONNECTOR ASY ,30.79,7.88E+11,0.05,N/A,N/A,N/A,619395,Pentair,Pentair,619395,MOTOR PWB CONNECTOR ASY 
Parts,Lights,619398,KIT AQLMNTR UPGRADE ,84.54,7.88E+11,4.5,8.5,8.25,7.5,619398,Pentair,Pentair,619398,KIT AQLMNTR UPGRADE 
Parts,Lights,619476,"ADAPT PVC 1"" 45DEG BND ",6.01,7.88E+11,0.01,N/A,N/A,N/A,619476,Pentair,Pentair,619476,"ADAPT PVC 1"" 45DEG BND "
Parts,Lights,619477,"REDUCER PVC 1""x3/4"" ",5.22,7.88E+11,0.01,N/A,N/A,N/A,619477,Pentair,Pentair,619477,"REDUCER PVC 1""x3/4"" "
Parts,Lights,619479,BULB DIMPL RPLCMNT CSA AQLMNTR ASY,36.96,7.88E+11,0.01,N/A,N/A,N/A,619479,Pentair,Pentair,619479,BULB DIMPL RPLCMNT CSA AQLMNTR ASY
Parts,Lights,619481,KIT SAM REPAIR ,89.96,7.88E+11,0.01,N/A,N/A,N/A,619481,Pentair,Pentair,619481,KIT SAM REPAIR 
Parts,Lights,619487,NUT RETAINING SAM ,0.56,7.88E+11,0.01,N/A,N/A,N/A,619487,Pentair,Pentair,619487,NUT RETAINING SAM 
Parts,Lights,619489,COLORWHEEL ASY SAM ,66.56,7.88E+11,0.01,N/A,N/A,N/A,619489,Pentair,Pentair,619489,COLORWHEEL ASY SAM 
Parts,Lights,619494,BULB ASY RPLC QUASAR500 ,35.2,7.88E+11,0.48,6.25,3.25,3.25,619494,Pentair,Pentair,619494,BULB ASY RPLC QUASAR500 
Parts,Lights,619495,MOTOR W/GEAR CLRWHL SAM ,34.7,7.88E+11,0.01,N/A,N/A,N/A,619495,Pentair,Pentair,619495,MOTOR W/GEAR CLRWHL SAM 
Parts,Lights,619539,BDY FLNG/FTG ASY L/RTN AQL,13.05,7.88E+11,0.01,N/A,N/A,N/A,619539,Pentair,Pentair,619539,BDY FLNG/FTG ASY L/RTN AQL
Parts,Lights,619547,BRKT WALL MNT ASY AQLII ,41.9,7.88E+11,0.01,N/A,N/A,N/A,619547,Pentair,Pentair,619547,BRKT WALL MNT ASY AQLII 
Parts,Lights,619548,BRKT METAL CUP ASY ,17.8,7.88E+11,0.01,N/A,N/A,N/A,619548,Pentair,Pentair,619548,BRKT METAL CUP ASY 
